Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC]
1410.648,25.0,44.31,24.37,47.56
1412.734,25.0,44.38,24.37,47.56
1414.812,25.0,44.38,24.44,47.56
1416.893,25.0,44.38,24.37,47.56
1418.965,25.0,44.38,24.44,47.56
1421.041,25.0,44.38,24.44,47.56
1423.128,25.0,44.38,24.44,47.56
1425.221,25.0,44.38,24.44,47.56
1427.26,25.0,44.38,24.44,47.56
1429.343,25.0,44.38,24.44,47.56
1431.427,25.0,44.38,24.44,47.56
1433.542,25.0,44.38,24.44,47.56
1435.579,25.0,44.38,24.44,47.56
1437.663,25.0,44.38,24.5,47.56
1439.749,25.5,44.38,24.5,47.56
1441.833,25.0,44.38,24.5,47.5
1443.914,25.5,44.38,24.5,47.56
1445.999,25.5,44.38,24.5,47.5
1448.089,25.5,44.38,24.5,47.5
1450.159,25.0,44.38,24.5,47.5
1452.236,25.5,44.38,24.56,47.5
1454.317,25.5,44.31,24.56,47.5
1456.403,25.5,44.31,24.56,47.5
1458.485,25.5,44.38,24.56,47.5
1460.573,25.5,44.38,24.56,47.5
1462.653,25.5,44.38,24.56,47.56
1464.699,25.5,44.38,24.56,47.56
1466.781,25.5,44.38,24.56,47.56
1468.872,25.5,44.38,24.56,47.56
1470.958,25.5,44.44,24.56,47.63
1473.042,25.5,44.44,24.56,47.56
1475.128,25.5,44.44,24.62,47.63
1477.211,25.5,44.44,24.62,47.63
1479.299,25.5,44.44,24.62,47.63
1481.336,25.5,44.5,24.62,47.63
1483.419,25.5,44.5,24.62,47.63
1485.511,25.5,44.5,24.62,47.63
1487.593,25.5,44.5,24.62,47.63
1489.68,25.5,44.5,24.62,47.63
1491.764,25.5,44.5,24.62,47.63
1493.842,25.5,44.5,24.69,47.63
1495.93,25.5,44.5,24.69,47.69
1497.973,25.5,44.5,24.69,47.69
1500.099,25.5,44.5,24.69,47.69
1502.177,25.5,44.5,24.69,47.63
1504.257,25.5,44.5,24.69,47.63
1506.335,25.5,44.5,24.69,47.63
1508.377,25.5,44.5,24.75,47.63
1510.498,25.5,44.5,24.69,47.63
1512.535,25.5,44.5,24.75,47.63
1514.614,25.5,44.5,24.75,47.63
1516.705,25.5,44.5,24.75,47.63
1518.779,25.5,44.5,24.81,47.63
1520.866,25.5,44.5,24.75,47.69
1522.946,25.5,44.5,24.75,47.69
1525.031,25.5,44.5,24.75,47.69
1527.11,25.5,44.5,24.81,47.69
1529.192,25.5,44.5,24.81,47.63
1531.282,25.5,44.5,24.81,47.63
1533.364,25.5,44.5,24.81,47.63
1535.447,25.5,44.5,24.81,47.63
1537.529,25.5,44.5,24.81,47.63
1539.608,25.5,44.44,24.87,47.63
1541.653,25.5,44.44,24.87,47.56
1543.743,25.5,44.44,24.87,47.56
1545.827,25.5,44.44,24.87,47.56
1547.911,25.5,44.44,24.87,47.5
1549.99,25.5,44.44,24.87,47.5
1552.078,25.5,44.44,24.87,47.5
1554.158,25.5,44.38,24.87,47.44
1556.235,25.5,44.38,24.94,47.5
1558.316,25.5,44.38,24.94,47.44
1560.402,25.5,44.38,24.94,47.44
1562.488,25.5,44.38,24.94,47.38
1564.568,26.0,44.38,24.94,47.38
1566.653,25.5,44.38,24.94,47.38
1568.696,25.5,44.31,25.0,47.38
1570.776,26.0,44.31,25.0,47.31
1572.86,26.0,44.31,25.0,47.31
1574.937,26.0,44.31,25.0,47.31
1577.032,26.0,44.31,25.0,47.31
1579.116,26.0,44.31,25.0,47.38
1581.199,26.0,44.31,25.0,47.31
1583.284,26.0,44.31,25.0,47.31
1585.367,26.0,44.31,25.0,47.38
1587.404,26.0,44.31,25.0,47.38
1589.488,26.0,44.31,25.0,47.38
1591.579,26.0,44.31,25.06,47.38
1593.669,26.0,44.31,25.06,47.38
1595.758,26.0,44.25,25.06,47.38
1597.841,26.0,44.25,25.06,47.31
1599.924,26.0,44.25,25.06,47.31
1602.0,26.0,44.25,25.12,47.31
1604.086,26.0,44.25,25.12,47.25
1606.162,26.0,44.25,25.12,47.25
1608.249,26.0,44.25,25.12,47.25
1610.286,26.0,44.25,25.12,47.25
1612.375,26.0,44.25,25.12,47.31
1614.452,26.0,44.25,25.12,47.31
1616.536,26.0,44.25,25.12,47.38
1618.627,26.0,44.25,25.19,47.31
1620.715,26.0,44.25,25.12,47.38
1622.803,26.0,44.25,25.19,47.38
1624.843,26.0,44.25,25.19,47.38
1626.924,26.0,44.31,25.19,47.38
1629.003,26.0,44.31,25.19,47.38
1631.095,26.0,44.31,25.19,47.38
1633.187,26.0,44.31,25.19,47.38
1635.267,26.0,44.38,25.19,47.44
1637.356,26.0,44.31,25.25,47.44
1639.443,26.0,44.31,25.25,47.44
1641.487,26.0,44.38,25.25,47.5
1643.573,26.0,44.38,25.25,47.5
1645.67,26.0,44.38,25.25,47.44
1647.718,26.0,44.38,25.25,47.44
1649.803,26.0,44.38,25.25,47.44
1651.886,26.0,44.38,25.25,47.38
1653.968,26.0,44.38,25.31,47.38
1656.058,26.0,44.38,25.31,47.38
1658.146,26.0,44.38,25.31,47.38
1660.229,26.0,44.38,25.31,47.38
1662.323,26.0,44.38,25.31,47.44
1664.366,26.0,44.38,25.31,47.44
1666.45,26.0,44.38,25.31,47.44
1668.535,26.0,44.38,25.31,47.44
1670.62,26.0,44.38,25.31,47.44
1672.701,26.0,44.38,25.37,47.5
1674.785,26.0,44.44,25.37,47.5
1676.878,26.0,44.44,25.31,47.5
1678.918,26.0,44.44,25.31,47.56
1681.004,26.0,44.5,25.37,47.5
1683.092,26.0,44.5,25.37,47.56
1685.183,26.0,44.5,25.37,47.63
1687.258,26.0,44.5,25.37,47.63
1689.347,26.0,44.56,25.37,47.69
1691.429,26.0,44.56,25.31,47.69
1693.502,26.0,44.56,25.37,47.69
1695.585,26.0,44.63,25.37,47.69
1697.665,26.0,44.63,25.37,47.69
1699.743,26.0,44.63,25.37,47.69
1701.833,26.0,44.63,25.37,47.69
1703.918,26.0,44.69,25.37,47.69
1705.996,26.0,44.69,25.44,47.69
1708.039,26.0,44.69,25.44,47.69
1710.123,26.0,44.69,25.44,47.69
1712.208,26.0,44.63,25.44,47.69
1714.282,26.0,44.63,25.44,47.63
1716.372,26.0,44.63,25.44,47.63
1718.453,26.0,44.63,25.5,47.56
1720.545,26.5,44.56,25.5,47.56
1722.635,26.0,44.56,25.5,47.56
1724.68,26.0,44.56,25.5,47.5
1726.773,26.5,44.56,25.5,47.5
1728.859,26.5,44.56,25.5,47.56
1730.94,26.5,44.5,25.5,47.56
1733.011,26.5,44.56,25.5,47.56
1735.101,26.5,44.56,25.5,47.56
1737.192,26.5,44.56,25.56,47.56
1739.229,26.5,44.56,25.5,47.63
1741.314,26.5,44.63,25.56,47.63
1743.399,26.5,44.63,25.56,47.69
1745.485,26.5,44.69,25.5,47.69
1747.57,26.5,44.69,25.56,47.69
1749.657,26.5,44.69,25.56,47.75
1751.743,26.5,44.69,25.56,47.75
1753.824,26.5,44.75,25.56,47.75
1755.901,26.5,44.75,25.56,47.81
1757.947,26.5,44.69,25.56,47.81
1760.038,26.5,44.75,25.56,47.81
1762.118,26.5,44.69,25.56,47.81
1764.195,26.5,44.75,25.56,47.81
1766.283,26.5,44.69,25.56,47.88
1768.368,26.5,44.75,25.56,47.88
1770.452,26.5,44.69,25.56,47.88
1772.532,26.5,44.69,25.62,47.88
1774.625,26.5,44.69,25.62,47.88
1776.667,26.5,44.69,25.62,47.88
1778.749,26.5,44.69,25.62,47.88
1780.829,26.5,44.75,25.62,47.88
1782.92,26.5,44.75,25.62,47.88
1785.005,26.5,44.69,25.62,47.88
1787.091,26.5,44.75,25.62,47.88
1789.17,26.5,44.69,25.69,47.88
1791.253,26.5,44.75,25.69,47.88
1793.329,26.5,44.69,25.69,47.88
1795.415,26.5,44.69,25.69,47.81
1797.5,26.5,44.69,25.69,47.81
1799.54,26.5,44.63,25.69,47.75
1801.631,26.5,44.63,25.69,47.75
1803.718,26.5,44.63,25.69,47.69
1805.799,26.5,44.56,25.75,47.69
1807.882,26.5,44.56,25.75,47.63
1809.957,26.5,44.56,25.75,47.63
1812.043,26.5,44.5,25.75,47.56
1814.132,26.5,44.5,25.75,47.56
1816.214,26.5,44.5,25.75,47.56
1818.259,26.5,44.44,25.75,47.56
1820.337,26.5,44.44,25.75,47.5
1822.419,26.5,44.44,25.75,47.5
1824.502,26.5,44.44,25.75,47.5
1826.59,26.5,44.38,25.81,47.44
1828.673,26.5,44.38,25.81,47.44
1830.762,26.5,44.38,25.81,47.44
1832.848,26.5,44.38,25.81,47.44
1834.934,26.5,44.38,25.81,47.44
1836.974,26.5,44.38,25.81,47.38
1839.056,26.5,44.31,25.81,47.44
1841.137,26.5,44.31,25.81,47.38
1843.221,26.5,44.31,25.81,47.38
1845.307,26.5,44.31,25.87,47.38
1847.388,26.5,44.31,25.87,47.38
1849.47,26.5,44.31,25.87,47.38
1851.548,26.5,44.31,25.87,47.38
1853.629,26.5,44.31,25.87,47.38
1855.719,26.5,44.31,25.87,47.38
1857.801,26.5,44.31,25.87,47.38
1859.885,26.5,44.31,25.87,47.38
1861.974,26.5,44.31,25.87,47.31
1864.014,26.5,44.31,25.94,47.31
1866.097,26.5,44.31,25.94,47.38
1868.181,26.5,44.31,25.94,47.38
1870.269,26.5,44.25,25.94,47.31
1872.353,26.5,44.25,25.94,47.25
1874.437,26.5,44.25,25.94,47.31
1876.52,26.5,44.25,25.94,47.31
1878.603,26.5,44.19,25.94,47.31
1880.689,26.5,44.19,25.94,47.31
1882.765,26.5,44.19,26.0,47.31
1884.806,26.5,44.19,26.0,47.31
1886.887,26.5,44.19,25.94,47.25
1888.967,26.5,44.19,25.94,47.19
1891.051,26.5,44.19,26.0,47.25
1893.139,26.5,44.13,26.0,47.19
1895.214,26.5,44.13,26.0,47.19
1897.309,26.5,44.13,26.0,47.19
1899.389,26.5,44.13,26.0,47.19
1901.474,26.5,44.13,26.0,47.19
1903.566,26.5,44.13,26.0,47.19
1905.606,26.5,44.13,26.0,47.13
1907.69,26.5,44.13,26.0,47.13
1909.764,26.5,44.06,26.0,47.13
1911.847,26.5,44.06,26.0,47.13
1913.932,26.5,44.06,26.0,47.19
1916.028,26.5,44.06,26.06,47.13
1918.109,26.5,44.06,26.06,47.13
1920.19,27.0,44.06,26.06,47.06
1922.275,26.5,44.06,26.06,47.13
1924.354,27.0,44.06,26.06,47.13
1926.44,27.0,44.06,26.06,47.13
1928.521,26.5,44.13,26.06,47.19
1930.599,27.0,44.13,26.06,47.19
1932.678,27.0,44.13,26.12,47.19
1934.757,27.0,44.13,26.06,47.25
1936.795,27.0,44.19,26.06,47.25
1938.914,27.0,44.19,26.06,47.25
1940.996,27.0,44.19,26.06,47.31
1943.077,27.0,44.25,26.12,47.25
1945.119,27.0,44.25,26.12,47.31
1947.203,27.0,44.25,26.12,47.31
1949.292,27.0,44.25,26.12,47.31
1951.367,27.0,44.31,26.12,47.31
1953.442,27.0,44.31,26.12,47.31
1955.526,27.0,44.31,26.12,47.31
1957.607,27.0,44.31,26.12,47.31
1959.691,27.0,44.31,26.12,47.25
1961.77,27.0,44.31,26.12,47.25
1963.856,27.0,44.31,26.12,47.25
1965.942,27.0,44.25,26.19,47.25
1968.031,27.0,44.25,26.12,47.25
1970.114,27.0,44.25,26.19,47.25
1972.153,27.0,44.25,26.19,47.25
1974.244,27.0,44.25,26.19,47.25
1976.334,27.0,44.25,26.19,47.25
1978.423,27.0,44.25,26.19,47.25
1980.507,27.0,44.25,26.19,47.25
1982.587,27.0,44.19,26.19,47.25
1984.673,27.0,44.19,26.25,47.25
1986.711,27.0,44.19,26.25,47.25
1988.792,27.0,44.19,26.25,47.19
1990.876,27.0,44.19,26.25,47.25
1992.96,27.0,44.19,26.25,47.19
1995.053,27.0,44.19,26.25,47.19
1997.141,27.0,44.19,26.25,47.19
1999.185,27.0,44.19,26.31,47.25
2001.278,27.0,44.19,26.31,47.25
2003.363,27.0,44.19,26.31,47.25
2005.449,27.0,44.19,26.31,47.25
2007.544,27.0,44.19,26.31,47.25
2009.591,27.0,44.19,26.31,47.25
2011.68,27.0,44.19,26.31,47.25
2013.77,27.0,44.19,26.31,47.25
2015.85,27.0,44.19,26.31,47.25
2017.942,27.0,44.19,26.31,47.25
2019.981,27.0,44.19,26.31,47.25
2022.071,27.0,44.19,26.31,47.25
2024.161,27.0,44.19,26.31,47.25
2026.249,27.0,44.19,26.31,47.25
2028.336,27.0,44.19,26.31,47.25
2030.419,27.0,44.19,26.37,47.19
2032.499,27.0,44.19,26.37,47.19
2034.573,27.0,44.19,26.37,47.19
2036.655,27.0,44.19,26.37,47.19
2038.737,27.0,44.19,26.37,47.19
2040.817,27.0,44.13,26.37,47.19
2042.859,27.0,44.13,26.37,47.13
2044.945,27.0,44.13,26.37,47.19
2047.031,27.0,44.13,26.37,47.13
2049.107,27.0,44.13,26.37,47.13
2051.199,27.0,44.13,26.37,47.13
2053.292,27.0,44.06,26.44,47.13
2055.376,27.0,44.06,26.37,47.13
2057.417,27.0,44.06,26.37,47.13
2059.51,27.0,44.06,26.44,47.13
2061.586,27.0,44.06,26.44,47.13
2063.664,27.0,44.06,26.44,47.13
2065.74,27.0,44.06,26.44,47.13
2067.825,27.0,44.13,26.44,47.13
2069.911,27.0,44.13,26.44,47.19
2072.001,27.0,44.13,26.44,47.19
2074.086,27.0,44.13,26.44,47.19
2076.127,27.0,44.13,26.44,47.19
2078.252,27.0,44.19,26.44,47.19
2080.291,27.0,44.19,26.44,47.19
2082.377,27.0,44.19,26.44,47.25
2084.456,27.0,44.19,26.44,47.25
2086.538,27.0,44.25,26.5,47.31
2088.624,27.0,44.25,26.44,47.31
2090.706,27.0,44.25,26.44,47.31
2092.785,27.0,44.31,26.5,47.38
2094.866,27.0,44.31,26.5,47.38
2096.955,27.0,44.31,26.5,47.38
2099.045,27.0,44.38,26.5,47.44
2101.093,27.0,44.38,26.5,47.5
2103.178,27.0,44.44,26.5,47.5
2105.268,27.0,44.44,26.5,47.56
2107.354,27.0,44.5,26.5,47.63
2109.433,27.0,44.5,26.5,47.63
2111.518,27.0,44.5,26.5,47.69
2113.602,27.0,44.5,26.5,47.63
2115.676,27.0,44.56,26.5,47.69
2117.72,27.5,44.56,26.5,47.69
2119.812,27.5,44.56,26.56,47.75
2121.89,27.5,44.56,26.5,47.75
2123.977,27.0,44.63,26.5,47.75
2126.064,27.5,44.63,26.56,47.75
2128.148,27.5,44.63,26.56,47.75
2130.231,27.5,44.56,26.56,47.75
2132.319,27.5,44.63,26.56,47.69
2134.399,27.5,44.63,26.56,47.75
2136.443,27.5,44.63,26.56,47.81
2138.517,27.5,44.63,26.56,47.81
2140.637,27.5,44.63,26.56,47.81
2142.679,27.5,44.69,26.56,47.75
2144.755,27.5,44.69,26.56,47.75
2146.841,27.5,44.63,26.62,47.69
2148.931,27.5,44.63,26.62,47.69
2151.002,27.5,44.63,26.62,47.63
2153.092,27.5,44.63,26.56,47.63
2155.18,27.5,44.63,26.62,47.63
2157.267,27.5,44.56,26.62,47.63
2159.354,27.5,44.56,26.62,47.56
2161.392,27.5,44.56,26.62,47.56
2163.481,27.5,44.56,26.62,47.5
2165.565,27.5,44.5,26.62,47.5
2167.651,27.5,44.5,26.62,47.5
2169.739,27.5,44.5,26.62,47.56
2171.823,27.5,44.5,26.69,47.56
2173.907,27.5,44.5,26.69,47.56
2175.992,27.5,44.5,26.69,47.56
2178.029,27.5,44.5,26.69,47.63
2180.116,27.5,44.5,26.69,47.63
2182.204,27.5,44.5,26.69,47.63
2184.288,27.5,44.5,26.69,47.63
2186.381,27.5,44.56,26.69,47.69
2188.465,27.5,44.56,26.69,47.69
2190.549,27.5,44.56,26.69,47.69
2192.595,27.5,44.56,26.69,47.69
2194.678,27.5,44.56,26.69,47.69
2196.756,27.5,44.56,26.75,47.69
2198.839,27.5,44.63,26.69,47.75
2200.918,27.5,44.56,26.69,47.81
2203.011,27.5,44.63,26.69,47.81
2205.095,27.5,44.63,26.75,47.81
2207.182,27.5,44.63,26.69,47.81
2209.219,27.5,44.69,26.69,47.81
2211.299,27.5,44.69,26.75,47.81
2213.387,27.5,44.69,26.75,47.75
2215.478,27.5,44.69,26.75,47.81
2217.561,27.5,44.69,26.75,47.81
2219.635,27.5,44.69,26.75,47.81
2221.718,27.5,44.75,26.75,47.81
2223.803,27.5,44.75,26.75,47.81
2225.881,27.5,44.75,26.81,47.75
2227.96,27.5,44.75,26.75,47.75
2230.052,27.5,44.75,26.81,47.75
2232.131,27.5,44.69,26.81,47.75
2234.172,27.5,44.69,26.81,47.75
2236.261,27.5,44.75,26.81,47.75
2238.35,27.5,44.69,26.81,47.75
2240.425,27.5,44.69,26.81,47.75
2242.511,27.5,44.69,26.81,47.75
2244.601,27.5,44.75,26.81,47.75
2246.693,27.5,44.69,26.81,47.75
2248.733,27.5,44.69,26.81,47.69
2250.818,27.5,44.75,26.81,47.75
2252.902,27.5,44.69,26.81,47.75
2254.99,27.5,44.69,26.81,47.75
2257.086,27.5,44.75,26.81,47.69
2259.167,27.5,44.69,26.81,47.69
2261.25,27.5,44.69,26.87,47.69
2263.288,27.5,44.69,26.87,47.63
2265.374,27.5,44.69,26.87,47.63
2267.459,27.5,44.69,26.81,47.63
2269.544,27.5,44.69,26.87,47.63
2271.635,27.5,44.69,26.87,47.69
2273.717,27.5,44.69,26.87,47.69
2275.762,27.5,44.69,26.87,47.69
2277.852,27.5,44.69,26.87,47.75
2279.934,27.5,44.69,26.87,47.75
2282.017,27.5,44.69,26.87,47.75
2284.099,27.5,44.69,26.87,47.75
2286.182,27.5,44.69,26.87,47.81
2288.271,27.5,44.69,26.87,47.81
2290.356,27.5,44.75,26.87,47.81
2292.396,27.5,44.69,26.87,47.88
2294.479,27.5,44.75,26.87,47.81
2296.565,27.5,44.75,26.87,47.81
2298.652,27.5,44.75,26.87,47.81
2300.74,27.5,44.75,26.94,47.88
2302.814,27.5,44.75,26.94,47.88
2304.9,27.5,44.75,26.94,47.88
2306.979,27.5,44.75,26.94,47.88
2309.065,27.5,44.75,26.94,47.88
2311.146,27.5,44.81,26.94,47.94
2313.228,27.5,44.81,26.94,47.94
2315.303,27.5,44.81,26.94,47.94
2317.385,27.5,44.81,26.94,47.94
2319.469,27.5,44.81,26.94,47.94
2321.511,27.5,44.88,26.94,47.94
2323.597,27.5,44.94,26.94,48.0
2325.675,27.5,44.94,26.94,48.0
2327.761,27.5,45.0,26.94,48.0
2329.845,27.5,45.06,26.94,48.0
2331.931,27.5,45.06,26.94,48.0
2334.01,27.5,45.13,26.94,48.0
2336.1,27.5,45.13,26.94,47.94
2338.147,27.5,45.13,26.94,48.0
2340.229,28.0,45.13,26.94,48.0
2342.308,28.0,45.13,26.94,47.94
2344.394,28.0,45.13,26.94,47.94
2346.466,28.0,45.13,26.94,48.0
2348.546,28.0,45.13,27.0,48.0
2350.629,28.0,45.13,26.94,48.0
2352.712,28.0,45.13,27.0,48.06
2354.79,28.0,45.13,27.0,48.0
2356.878,28.0,45.06,27.0,48.0
2358.956,28.0,45.06,27.0,47.94
2361.037,28.0,45.06,27.0,47.94
2363.121,28.0,45.06,27.0,47.94
2365.206,28.0,45.06,27.0,47.94
2367.294,28.0,45.0,27.0,47.88
2369.374,28.0,45.0,27.0,47.81
2371.457,28.0,45.0,27.0,47.81
2373.496,28.0,44.94,27.0,47.75
2375.579,28.0,44.88,27.0,47.75
2377.658,28.0,44.88,27.0,47.75
2379.735,28.0,44.88,27.06,47.75
2381.857,28.0,44.81,27.06,47.69
2383.932,28.0,44.81,27.06,47.69
2385.973,28.0,44.75,27.06,47.69
2388.094,28.0,44.75,27.06,47.69
2390.131,28.0,44.75,27.12,47.69
2392.214,28.0,44.69,27.06,47.69
2394.3,28.0,44.69,27.06,47.69
2396.38,28.0,44.69,27.12,47.69
2398.459,28.0,44.69,27.12,47.69
2400.54,28.0,44.69,27.12,47.69
2402.626,28.0,44.69,27.12,47.63
2404.707,28.0,44.69,27.12,47.63
2406.79,28.0,44.69,27.12,47.63
2408.874,28.0,44.63,27.12,47.56
2410.958,28.0,44.56,27.12,47.56
2413.038,28.0,44.56,27.12,47.56
2415.121,28.0,44.56,27.12,47.5
2417.194,28.0,44.5,27.12,47.5
2419.277,28.0,44.56,27.12,47.44
2421.361,28.0,44.5,27.12,47.44
2423.437,28.0,44.5,27.12,47.44
2425.523,28.0,44.5,27.12,47.44
2427.599,28.0,44.5,27.12,47.44
2429.675,28.0,44.5,27.19,47.38
2431.759,28.0,44.5,27.19,47.38
2433.799,28.0,44.44,27.19,47.38
2435.887,28.0,44.44,27.19,47.31
2437.972,28.0,44.44,27.19,47.38
2440.06,28.0,44.44,27.19,47.31
2442.144,28.0,44.44,27.19,47.25
2444.235,28.0,44.38,27.19,47.31
2446.318,28.0,44.38,27.19,47.25
2448.364,28.0,44.38,27.19,47.25
2450.439,28.0,44.38,27.19,47.25
2452.523,28.0,44.38,27.19,47.19
2454.605,28.0,44.38,27.19,47.19
2456.695,28.0,44.31,27.19,47.19
2458.783,28.0,44.31,27.19,47.19
2460.866,28.0,44.31,27.19,47.19
2462.942,28.0,44.31,27.19,47.19
2465.031,28.0,44.31,27.25,47.19
2467.075,28.0,44.31,27.19,47.19
2469.158,28.0,44.31,27.19,47.19
2471.241,28.0,44.31,27.25,47.25
2473.324,28.0,44.31,27.25,47.25
2475.397,28.0,44.31,27.25,47.25
2477.478,28.0,44.31,27.25,47.25
2479.57,28.0,44.31,27.25,47.25
2481.657,28.0,44.31,27.25,47.25
2483.736,28.0,44.38,27.25,47.25
2485.82,28.0,44.38,27.25,47.25
2487.899,28.0,44.38,27.25,47.25
2489.984,28.0,44.38,27.25,47.25
2492.069,28.0,44.38,27.25,47.25
2494.116,28.0,44.38,27.25,47.25
2496.196,28.0,44.38,27.25,47.25
2498.282,28.0,44.38,27.25,47.25
2500.361,28.0,44.38,27.31,47.25
2502.443,28.0,44.38,27.25,47.25
2504.527,28.0,44.38,27.31,47.31
2506.61,28.0,44.38,27.31,47.31
2508.692,28.0,44.38,27.25,47.31
2510.773,28.0,44.38,27.31,47.31
2512.858,28.0,44.38,27.25,47.31
2514.942,28.0,44.38,27.25,47.31
2517.02,28.0,44.38,27.31,47.31
2519.057,28.0,44.38,27.25,47.31
2521.145,28.0,44.38,27.31,47.38
2523.225,28.0,44.38,27.31,47.31
2525.308,28.0,44.38,27.31,47.38
2527.392,28.0,44.38,27.25,47.38
2529.477,28.0,44.38,27.31,47.38
2531.562,28.0,44.38,27.25,47.38
2533.642,28.0,44.38,27.25,47.38
2535.724,28.0,44.44,27.31,47.38
2537.809,28.0,44.38,27.31,47.38
2539.894,28.0,44.44,27.31,47.38
2541.934,28.0,44.38,27.31,47.38
2544.013,28.0,44.38,27.31,47.31
2546.094,28.0,44.38,27.31,47.38
2548.178,28.0,44.38,27.31,47.31
2550.26,28.0,44.38,27.31,47.31
2552.346,28.0,44.38,27.31,47.31
2554.426,28.0,44.38,27.31,47.25
2556.507,28.0,44.38,27.31,47.31
2558.592,28.0,44.31,27.31,47.31
2560.674,28.0,44.38,27.37,47.25
2562.75,28.0,44.31,27.31,47.25
2564.829,28.0,44.31,27.31,47.19
2566.919,28.0,44.31,27.37,47.25
2569.007,28.0,44.31,27.37,47.25
2571.049,28.0,44.31,27.37,47.25
2573.132,28.0,44.25,27.37,47.19
2575.211,28.0,44.25,27.37,47.25
2577.299,28.0,44.25,27.37,47.25
2579.388,28.0,44.25,27.37,47.19
2581.474,28.0,44.25,27.37,47.19
2583.56,28.0,44.25,27.37,47.19
2585.642,28.0,44.25,27.37,47.19
2587.682,28.0,44.19,27.37,47.19
2589.769,28.0,44.25,27.37,47.19
2591.845,28.0,44.25,27.37,47.19
2593.923,28.0,44.19,27.37,47.19
2596.013,28.0,44.19,27.37,47.19
2598.096,28.0,44.19,27.37,47.19
2600.178,28.0,44.19,27.37,47.19
2602.253,28.0,44.19,27.37,47.19
2604.332,28.0,44.19,27.37,47.19
2606.41,28.0,44.19,27.37,47.19
2608.498,28.0,44.19,27.37,47.13
2610.581,28.0,44.19,27.37,47.13
2612.659,28.0,44.19,27.44,47.13
2614.737,28.0,44.19,27.37,47.13
2616.823,28.0,44.19,27.44,47.13
2618.911,28.0,44.19,27.44,47.19
2620.995,28.0,44.19,27.44,47.13
2623.073,28.0,44.19,27.44,47.13
2625.146,28.0,44.19,27.44,47.19
2627.226,28.0,44.25,27.44,47.19
2629.304,28.0,44.25,27.44,47.19
2631.384,28.0,44.25,27.44,47.19
2633.452,28.0,44.25,27.44,47.19
2635.536,28.0,44.25,27.44,47.19
2637.612,28.0,44.25,27.44,47.19
2639.696,28.0,44.25,27.44,47.25
2641.772,28.0,44.31,27.5,47.25
2643.861,28.0,44.31,27.5,47.25
2645.901,28.0,44.31,27.5,47.31
2647.983,28.0,44.31,27.5,47.25
2650.071,28.0,44.31,27.44,47.25
2652.149,28.0,44.31,27.5,47.25
2654.237,28.0,44.31,27.44,47.31
2656.326,28.0,44.38,27.5,47.38
2658.404,28.0,44.38,27.44,47.38
2660.475,28.0,44.38,27.44,47.38
2662.565,28.0,44.38,27.44,47.38
2664.643,28.0,44.38,27.44,47.38
2666.717,28.0,44.38,27.44,47.38
2668.794,28.0,44.38,27.44,47.38
2670.88,28.0,44.38,27.44,47.38
2672.96,28.0,44.44,27.44,47.38
2675.045,28.0,44.38,27.5,47.31
2677.13,28.0,44.38,27.5,47.38
2679.214,28.0,44.38,27.5,47.31
2681.296,28.0,44.38,27.5,47.31
2683.38,28.0,44.38,27.5,47.31
2685.416,28.0,44.38,27.5,47.31
2687.503,28.0,44.38,27.5,47.31
2689.58,28.0,44.44,27.5,47.31
2691.665,28.0,44.44,27.5,47.38
2693.75,28.0,44.44,27.5,47.31
2695.834,28.0,44.44,27.5,47.38
2697.928,28.0,44.44,27.5,47.38
2699.969,28.0,44.44,27.5,47.31
2702.049,28.0,44.44,27.56,47.31
2704.131,28.0,44.44,27.56,47.38
2706.212,28.0,44.44,27.56,47.38
2708.333,28.0,44.5,27.56,47.38
2710.369,28.0,44.5,27.56,47.38
2712.453,28.0,44.5,27.56,47.31
2714.534,28.0,44.5,27.56,47.38
2716.622,28.0,44.5,27.56,47.31
2718.704,28.0,44.5,27.56,47.31
2720.783,28.0,44.5,27.56,47.31
2722.864,28.0,44.5,27.56,47.31
2724.942,28.0,44.5,27.56,47.31
2727.026,28.5,44.44,27.56,47.31
2729.104,28.0,44.44,27.56,47.31
2731.18,28.0,44.44,27.56,47.31
2733.256,28.5,44.44,27.56,47.31
2735.345,28.5,44.44,27.56,47.31
2737.429,28.5,44.44,27.56,47.25
2739.511,28.0,44.44,27.56,47.31
2741.595,28.5,44.44,27.56,47.25
2743.677,28.5,44.38,27.56,47.25
2745.719,28.0,44.38,27.56,47.25
2747.837,28.5,44.38,27.56,47.19
2749.914,28.0,44.38,27.62,47.25
2751.997,28.0,44.38,27.62,47.25
2754.079,28.0,44.31,27.62,47.25
2756.156,28.0,44.31,27.62,47.19
2758.233,28.5,44.31,27.62,47.25
2760.317,28.0,44.31,27.62,47.25
2762.361,28.0,44.31,27.62,47.25
2764.447,28.0,44.31,27.62,47.25
2766.522,28.0,44.31,27.62,47.19
2768.603,28.0,44.31,27.62,47.19
2770.683,28.0,44.31,27.62,47.19
2772.766,28.0,44.31,27.62,47.25
2774.855,28.0,44.31,27.62,47.19
2776.931,28.0,44.31,27.62,47.19
2778.999,28.0,44.31,27.62,47.19
2781.109,28.5,44.31,27.62,47.19
2783.186,28.0,44.31,27.62,47.19
2785.269,28.0,44.31,27.69,47.19
2787.347,28.5,44.31,27.62,47.19
2789.431,28.0,44.31,27.62,47.25
2791.506,28.5,44.31,27.69,47.19
